"objectid","BLOCKFACE_ID","AREA_TYPE","PM_DISTRICT_ID","BLOCK_NUM","BLOCK_ID","STREET_ID","STREET_NAME","BLOCKFACE_ORIENTATION","STR_NUM_PARITY","STR_SEG_ORIENTATION","FM_ADDR_NO","TO_ADDR_NO","ENDPT1_LONGITUDE","ENDPT1_LATITUDE","ENDPT2_LONGITUDE","ENDPT2_LATITUDE","CREATED_DT","LAST_UPD_DT","LAST_UPD_USER","LAST_UPD_PGM","NEIGHBORHOOD_ID","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"1876839","583112",,"28","11","58311","583","NOE ST","W","Even","R","1100","1146","-122.43193221","37.75126031","-122.43191712","37.75110239","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.431932207 37.75126031, -122.431917119 37.751102394)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Noe Valley","8"
"1877126","657252",,"33","25","65725","657","SAN BRUNO AVE","W","Even","R","2500","2598","-122.40460068","37.72988131","-122.40420137","37.72891873","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.404600684 37.729881312, -122.404201368 37.728918729)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Portola","9"
"1879095","203211",,"44","21","20321","203","03RD ST","E","Odd","L","2101","2199","-122.38858283","37.76293695","-122.38854909","37.7619233","2018-07-15 08:08:03-07:00","2018-07-25 03:53:29-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.388582828 37.762936948, -122.388549085 37.761923299)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1876630","568481",,"35","48","56848","568","MISSION ST","SE","Odd","L","4827","4899","-122.43743512","37.72104305","-122.43813015","37.72012372","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.437435124 37.72104305, -122.438130155 37.720123718)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Excelsior","11"
"1878957","862252",,"6","25","86225","862","POWELL ST","E","Even","R","2500","2540","-122.41227807","37.80781514","-122.41239533","37.80835383","2014-09-08 07:43:49-07:00","2014-09-08 13:46:16-07:00","OpenGeoUser","OpenGeo - blockfaces.html","6","LINESTRING (-122.412278071 37.807815142, -122.412395335 37.808353834)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1876425","324102",,"12","10","32410","324","BATTERY ST","E","Even","R","1000","1098","-122.40136793","37.80056025","-122.4015168","37.80130155","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.401367934 37.800560249, -122.401516797 37.801301549)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1878375","440081",,"15","8","44008","440","GEARY ST","S","Odd","L","801","899","-122.41657302","37.78623438","-122.41793905","37.78605814","2011-02-11 02:57:05-08:00","2014-10-01 03:25:29-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.416573017 37.786234384, -122.417939046 37.786058137)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1879371","216152",,"42","15","21615","216","16TH ST","N","Even","R","1500","1598","-122.40264068","37.7661457","-122.40181054","37.76617645","2021-04-23 08:03:38-07:00","2021-04-23 08:03:38-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.402640682 37.766145704, -122.401810538 37.766176449)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1878420","205021","Pilot","1","2","20502","205","05TH ST","NE","Odd","L","201","299","-122.40455743","37.78132167","-122.40368135","37.78062161","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.404557433 37.781321666, -122.403681352 37.780621605)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1877379","525001","Pilot","1","0","52500","525","KAPLAN LN","SW","Odd","L","1","99","-122.39916013","37.78516395","-122.39880608","37.78488936","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.399160129 37.785163951, -122.398806075 37.784889358)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877334","540002",,"16","0","54000","540","LAGUNA ST","E","Even","R","10","98","-122.4251026","37.77104104","-122.42514484","37.77125025","2011-02-11 02:57:05-08:00","2022-10-31 01:01:30-07:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.425102595 37.771041038, -122.42514484 37.771250251)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","8"
"1878441","352132",,"28","13","35213","352","CASTRO ST","W","Even","R","1300","1398","-122.43415108","37.75095957","-122.4341199","37.75063368","2011-02-11 02:57:05-08:00","2026-07-08 02:43:30-07:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.434151076 37.750959565, -122.434119895 37.750633675)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Noe Valley","8"
"1878130","221311","Pilot","4","31","22131","221","21ST ST","S","Odd","L","3151","3199","-122.41795313","37.75704587","-122.41867029","37.75700262","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.417953128 37.757045866, -122.418670288 37.757002615)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1877332","617001",,"29","0","61700","617","PRECITA AVE","N","Odd","L","1","99","-122.41891269","37.74679843","-122.41869946","37.74678033","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.418912694 37.746798431, -122.418699457 37.746780326)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bernal Heights","9"
"1876930","568202","Pilot","4","20","56820","568","MISSION ST","W","Even","R","2000","2098","-122.41974348","37.7648976","-122.41961477","37.76355763","2011-02-11 02:57:05-08:00","2017-07-17 00:21:01-07:00","OpenGeoUser","OpenGeo - blockfaces.html","4","LINESTRING (-122.419743477 37.764897602, -122.419614766 37.763557634)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879197","223112",,"44","11","22311","223","23RD ST","N","Even","R","1100","1198","-122.39105832","37.75526754","-122.39177976","37.75522401","2018-10-19 05:17:51-07:00","2018-11-04 23:23:11-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.39105832 37.755267539, -122.391779761 37.755224008)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1877613","490142",,"24","14","49014","490","IRVING ST","N","Even","R","1400","1498","-122.47299034","37.76382317","-122.4737236","37.76379099","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.472990344 37.763823174, -122.473723597 37.763790988)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Sunset","7"
"1876476","216312","Pilot","4","31","21631","216","16TH ST","N","Even","R","3100","3198","-122.42213337","37.76497083","-122.42391217","37.76486382","2011-02-11 02:57:05-08:00","2022-07-14 04:18:49-07:00","OpenGeoUser","OpenGeo - blockfaces.html","4","LINESTRING (-122.422133374 37.764970831, -122.423912171 37.764863823)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1878864","667131",,"29","13","66713","667","SOUTH VAN NESS AVE","E","Odd","L","1301","1399","-122.41614363","37.75221283","-122.4161386","37.75215248","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.416143633 37.752212834, -122.416138604 37.752152484)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1878822","222313","Pilot","4","31","22231","222","22ND ST","S","Odd","L","3151","3199","-122.41788976","37.75543351","-122.41859083","37.75539127","2011-03-15 05:58:40-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.417889761 37.755433514, -122.418590827 37.755391269)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1878280","229002",,"29","0","22900","229","29TH ST","N","Even","R","2","98","-122.42109234","37.74409475","-122.42244015","37.74401227","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.421092336 37.74409475, -122.422440153 37.744012271)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bernal Heights","9"
"1877539","440621",,"21","62","44062","440","GEARY BLVD","S","Odd","L","6201","6299","-122.4859314","37.7798974","-122.4866888","37.77986321","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.485931402 37.779897405, -122.486688795 37.779863207)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1876856","118041",,"21","4","11804","118","18TH AVE","W","Odd","R","401","499","-122.4772923","37.78019614","-122.47727419","37.77995474","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.477292295 37.780196138, -122.47727419 37.779954737)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1878091","440631",,"21","63","44063","440","GEARY BLVD","S","Odd","L","6301","6399","-122.48700563","37.77984812","-122.48771173","37.77981694","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.487005633 37.779848119, -122.487711728 37.779816938)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1878386","384181",,"18","18","38418","384","DIVISADERO ST","W","Odd","L","1801","1899","-122.44018709","37.78627741","-122.44028365","37.78675317","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.440187085 37.786277409, -122.440283645 37.786753168)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1879331","701231",,"15","23","70123","701","VAN NESS AVE","W","Odd","L","2301","2399","-122.42392608","37.79746694","-122.42389122","37.79729458","2023-03-02 03:24:03-08:00","2023-03-02 03:24:03-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.423926077 37.797466936, -122.423891222 37.797294583)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Marina","2"
"1877092","691211","Control","8","21","69121","691","UNION ST","S","Odd","L","2101","2199","-122.43398008","37.79721887","-122.43509857","37.79707604","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.433980084 37.797218869, -122.435098572 37.797076041)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Marina","2"
"1877370","705162",,"15","16","70516","705","VALLEJO ST","N","Even","R","1600","1698","-122.42392879","37.7967069","-122.42414504","37.79667874","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.423928787 37.7967069, -122.424145041 37.796678737)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Marina","2"
"1878676","614061",,"13","6","61406","614","POST ST","S","Odd","L","601","645","-122.41183565","37.78778717","-122.41235063","37.78772179","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.411835647 37.787787166, -122.412350634 37.787721786)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
"1878620","612111",,"15","11","61211","612","POLK ST","W","Odd","L","1101","1199","-122.42003018","37.78694528","-122.42015792","37.78757493","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.420030175 37.786945283, -122.420157916 37.787574935)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1879192","562121",,"46","12","56212","562","MASON ST","NW","Odd","L","1200","1299","-122.41144687","37.79461424","-122.41148228","37.79478937","2014-09-10 04:11:26-07:00","2014-09-10 04:12:01-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.411446868 37.794614238, -122.411482276 37.794789368)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1877322","359042","Pilot","1","4","35904","359","CLAY ST","N","Even","R","400","498","-122.4004828","37.79503018","-122.40131261","37.79492959","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.4004828 37.795030175, -122.401312613 37.794929592)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1878282","569002","Pilot","1","0","56900","569","MARKET ST","NW","Even","R","2","198","-122.39485516","37.79459565","-122.39496178","37.79451619","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.39485516 37.794595655, -122.394961778 37.794516194)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1876706","422082",,"12","8","42208","422","FRONT ST","E","Even","R","800","898","-122.39983605","37.7988966","-122.39997988","37.79959063","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.399836049 37.7988966, -122.399979883 37.799590626)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1877040","386032","Pilot","1","3","38603","386","DRUMM ST","E","Even","R","300","398","-122.39689399","37.79658218","-122.39705592","37.79728324","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.396893985 37.796582177, -122.397055924 37.797283243)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1878629","614112",,"15","11","61411","614","POST ST","N","Even","R","1100","1198","-122.42006437","37.78686482","-122.42126836","37.78671394","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.420064373 37.786864816, -122.421268356 37.786713941)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1876687","490241",,"24","24","49024","490","IRVING ST","S","Odd","L","2401","2499","-122.4836894","37.76320358","-122.48444981","37.76317039","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.483689399 37.763203581, -122.484449809 37.763170388)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1878131","502052",,"13","5","50205","502","JONES ST","E","Even","R","500","598","-122.41291591","37.78591531","-122.41305069","37.78656608","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.412915912 37.785915309, -122.413050694 37.786566083)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1877725","654062",,"23","6","65406","654","SHRADER ST","E","Even","L","600","698","-122.45177127","37.76924764","-122.45172702","37.76902836","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.451771273 37.769247636, -122.451727017 37.769028365)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Haight Ashbury","5"
"1878257","415101","Pilot","5","10","41510","415","FILLMORE ST","W","Odd","L","1001","1099","-122.43185174","37.77873466","-122.43199155","37.77942667","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","5","LINESTRING (-122.43185174 37.778734661, -122.431991551 37.779426675)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Western Addition","5"
"1879396","592042","Pilot","3","4","59204","592","OCTAVIA ST","E","Even","R","400","448","-122.42424297","37.77619539","-122.42418262","37.77587421","2022-09-19 04:47:52-07:00","2022-09-19 04:47:52-07:00","OpenGeoUser","OpenGeo - blockfaces.html","3","LINESTRING (-122.42424297 37.776195394, -122.424182621 37.775874207)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1877639","341001",,"14","0","34100","341","BRADY ST","NE","Odd","L","1","17","-122.42107222","37.77344297","-122.41979934","37.7724342","2011-02-11 02:57:05-08:00","2024-01-25 02:56:44-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.421072219 37.773442969, -122.419799344 37.772434199)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","6"
"1877347","205061","Pilot","2","6","20506","205","05TH ST","NE","Odd","L","601","699","-122.39847432","37.77646575","-122.39732146","37.77554617","2011-02-11 02:57:05-08:00","2019-09-09 03:39:05-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.398474324 37.776465755, -122.397321464 37.775546168)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1876824","665012","Pilot","1","1","66501","665","STEUART ST","SW","Even","R","100","198","-122.3930688","37.79303259","-122.3918447","37.79205592","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.393068799 37.793032589, -122.391844699 37.792055924)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877059","418032","Pilot","2","3","41803","418","FOLSOM ST","NW","Even","R","300","398","-122.39293603","37.78863911","-122.39352243","37.78817542","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.392936029 37.788639107, -122.39352243 37.788175417)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877082","205042","Pilot","2","4","20504","205","05TH ST","SW","Even","R","450","498","-122.40150272","37.77863307","-122.40051499","37.77784852","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.401502716 37.778633072, -122.400514987 37.777848521)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1877137","692012",,"42","1","69201","692","UTAH ST","W","Even","R","100","198","-122.40687689","37.76832428","-122.40680748","37.76760511","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.406876886 37.768324281, -122.406807483 37.76760511)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","6"
"1879194","845042","Pilot","2","4","84504","845","ILLINOIS ST","W","Even","R","402","498","-122.38823969","37.76681258","-122.38811499","37.7655235","2012-09-19 03:40:30-07:00","2012-12-10 07:06:35-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.388239694 37.766812585, -122.38811499 37.765523503)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","6"
"1879283","540012",,"16","1","54001","540","LAGUNA ST","E","Even","R","102","198","-122.42543857","37.77261349","-122.42529641","37.77186932","2022-10-26 04:18:31-07:00","2022-10-26 04:18:31-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.425438566 37.772613493, -122.425296409 37.771869318)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","8"
"1878319","365032",,"30","3","36503","365","CORTLAND AVE","S","Even","R","300","398","-122.41812211","37.73916113","-122.41793402","37.73914303","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.418122108 37.739161135, -122.417934017 37.73914303)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bernal Heights","9"
"1876587","685111",,"29","11","68511","685","TREAT AVE","E","Odd","L","1101","1199","-122.41292899","37.75247737","-122.41291289","37.75230235","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.412928988 37.752477369, -122.412912895 37.752302354)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1877238","612222",,"15","22","61222","612","POLK ST","E","Even","R","2200","2298","-122.42192215","37.79709314","-122.42204602","37.79770849","2011-02-11 02:57:05-08:00","2018-04-10 02:43:51-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.421922148 37.79709314, -122.422046016 37.797708486)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Russian Hill","3"
